2383	Caprimulgidae	Caprimulgus	sericocaudatus	Caprimulgus sericocaudatus	Silky-tailed Nightjar
2384	Caprimulgidae	Caprimulgus	ridgwayi	Caprimulgus ridgwayi	Buff-collared Nightjar
2385	Caprimulgidae	Caprimulgus	vociferus	Caprimulgus vociferus	Whip-poor-will
2386	Caprimulgidae	Caprimulgus	noctitherus	Caprimulgus noctitherus	Puerto Rican Nightjar
2387	Caprimulgidae	Caprimulgus	saturatus	Caprimulgus saturatus	Dusky Nightjar
2388	Caprimulgidae	Caprimulgus	longirostris	Caprimulgus longirostris	Band-winged Nightjar
2389	Caprimulgidae	Caprimulgus	cayennensis	Caprimulgus cayennensis	White-tailed Nightjar
2391	Caprimulgidae	Caprimulgus	maculicaudus	Caprimulgus maculicaudus	Spot-tailed Nightjar
2392	Caprimulgidae	Caprimulgus	parvulus	Caprimulgus parvulus	\N
32356	Caprimulgidae	Caprimulgus	parvulus	Caprimulgus parvulus	Little Nightjar
32357	Caprimulgidae	Caprimulgus	heterurus	Caprimulgus heterurus	Todd's Nightjar
2393	Caprimulgidae	Caprimulgus	anthonyi	Caprimulgus anthonyi	Scrub Nightjar
2394	Caprimulgidae	Caprimulgus	maculosus	Caprimulgus maculosus	Cayenne Nightjar
2395	Caprimulgidae	Caprimulgus	nigrescens	Caprimulgus nigrescens	Blackish Nightjar
2396	Caprimulgidae	Caprimulgus	whitelyi	Caprimulgus whitelyi	Roraiman Nightjar
2397	Caprimulgidae	Caprimulgus	hirundinaceus	Caprimulgus hirundinaceus	Pygmy Nightjar
2398	Caprimulgidae	Caprimulgus	binotatus	Caprimulgus binotatus	Brown Nightjar
2399	Caprimulgidae	Caprimulgus	ruficollis	Caprimulgus ruficollis	Red-necked Nightjar
2400	Caprimulgidae	Caprimulgus	indicus	Caprimulgus indicus	Grey Nightjar
2401	Caprimulgidae	Caprimulgus	europaeus	Caprimulgus europaeus	Eurasian Nightjar
2402	Caprimulgidae	Caprimulgus	fraenatus	Caprimulgus fraenatus	Sombre Nightjar
2403	Caprimulgidae	Caprimulgus	rufigena	Caprimulgus rufigena	Rufous-cheeked Nightjar
2404	Caprimulgidae	Caprimulgus	aegyptius	Caprimulgus aegyptius	Egyptian Nightjar
2405	Caprimulgidae	Caprimulgus	mahrattensis	Caprimulgus mahrattensis	Sykes's Nightjar
2406	Caprimulgidae	Caprimulgus	centralasicus	Caprimulgus centralasicus	Vaurie's Nightjar
2407	Caprimulgidae	Caprimulgus	nubicus	Caprimulgus nubicus	Nubian Nightjar
2408	Caprimulgidae	Caprimulgus	eximius	Caprimulgus eximius	Golden Nightjar
2409	Caprimulgidae	Caprimulgus	madagascariensis	Caprimulgus madagascariensis	Madagascar Nightjar
2410	Caprimulgidae	Caprimulgus	macrurus	Caprimulgus macrurus	Large-tailed Nightjar
31808	Caprimulgidae	Caprimulgus	meesi	Caprimulgus meesi	Mees's Nightjar
32229	Caprimulgidae	Caprimulgus	andamanicus	Caprimulgus andamanicus	Andaman Nightjar
2411	Caprimulgidae	Caprimulgus	atripennis	Caprimulgus atripennis	Jerdon's Nightjar
2412	Caprimulgidae	Caprimulgus	manillensis	Caprimulgus manillensis	Philippine Nightjar
2413	Caprimulgidae	Caprimulgus	celebensis	Caprimulgus celebensis	Sulawesi Nightjar
2414	Caprimulgidae	Caprimulgus	donaldsoni	Caprimulgus donaldsoni	Donaldson-Smith's Nightjar
2415	Caprimulgidae	Caprimulgus	nigriscapularis	Caprimulgus nigriscapularis	Black-shouldered Nightjar
31093	Caprimulgidae	Caprimulgus	pectoralis	Caprimulgus pectoralis	\N
2416	Caprimulgidae	Caprimulgus	pectoralis	Caprimulgus pectoralis	Fiery-necked Nightjar
2417	Caprimulgidae	Caprimulgus	prigoginei	Caprimulgus prigoginei	Itombwe Nightjar
9779	Caprimulgidae	Caprimulgus	solala	Caprimulgus solala	Nechisar Nightjar
2418	Caprimulgidae	Caprimulgus	poliocephalus	Caprimulgus poliocephalus	Montane Nightjar
31094	Caprimulgidae	Caprimulgus	poliocephalus	Caprimulgus poliocephalus	\N
2419	Caprimulgidae	Caprimulgus	ruwenzorii	Caprimulgus ruwenzorii	Ruwenzori Nightjar
2420	Caprimulgidae	Caprimulgus	asiaticus	Caprimulgus asiaticus	Indian Nightjar
2421	Caprimulgidae	Caprimulgus	natalensis	Caprimulgus natalensis	Swamp Nightjar
2422	Caprimulgidae	Caprimulgus	inornatus	Caprimulgus inornatus	Plain Nightjar
2423	Caprimulgidae	Caprimulgus	stellatus	Caprimulgus stellatus	Star-spotted Nightjar
2424	Caprimulgidae	Caprimulgus	affinis	Caprimulgus affinis	Savanna Nightjar
2425	Caprimulgidae	Caprimulgus	tristigma	Caprimulgus tristigma	Freckled Nightjar
2426	Caprimulgidae	Caprimulgus	concretus	Caprimulgus concretus	Sunda Nightjar
2427	Caprimulgidae	Caprimulgus	pulchellus	Caprimulgus pulchellus	Salvadori's Nightjar
2428	Caprimulgidae	Caprimulgus	enarratus	Caprimulgus enarratus	Collared Nightjar
2429	Caprimulgidae	Caprimulgus	batesi	Caprimulgus batesi	Bates's Nightjar
2430	Caprimulgidae	Caprimulgus	climacurus	Caprimulgus climacurus	Long-tailed Nightjar
2431	Caprimulgidae	Caprimulgus	clarus	Caprimulgus clarus	Slender-tailed Nightjar
2432	Caprimulgidae	Caprimulgus	fossii	Caprimulgus fossii	Square-tailed Nightjar
2364	Caprimulgidae	Chordeiles	pusillus	Chordeiles pusillus	Least Nighthawk
30174	Caprimulgidae	Chordeiles	rupestris	Chordeiles rupestris	Sand-coloured Nighthawk
2366	Caprimulgidae	Chordeiles	acutipennis	Chordeiles acutipennis	Lesser Nighthawk
2367	Caprimulgidae	Chordeiles	minor	Chordeiles minor	Common Nighthawk
2368	Caprimulgidae	Chordeiles	gundlachii	Chordeiles gundlachii	Antillean Nighthawk
2440	Caprimulgidae	Eleothreptus	anomalus	Eleothreptus anomalus	Sickle-winged Nightjar
2390	Caprimulgidae	Eleothreptus	candicans	Eleothreptus candicans	White-winged Nightjar
2355	Caprimulgidae	Eurostopodus	argus	Eurostopodus argus	Spotted Eared-nightjar
2356	Caprimulgidae	Eurostopodus	mystacalis	Eurostopodus mystacalis	White-throated Eared-nightjar
2357	Caprimulgidae	Eurostopodus	diabolicus	Eurostopodus diabolicus	Sulawesi Eared-nightjar
2358	Caprimulgidae	Eurostopodus	papuensis	Eurostopodus papuensis	Papuan Eared-nightjar
2359	Caprimulgidae	Eurostopodus	archboldi	Eurostopodus archboldi	Mountain Eared-nightjar
2360	Caprimulgidae	Eurostopodus	temminckii	Eurostopodus temminckii	Malaysian Eared-nightjar
2361	Caprimulgidae	Eurostopodus	macrotis	Eurostopodus macrotis	Great Eared-nightjar
2435	Caprimulgidae	Hydropsalis	climacocerca	Hydropsalis climacocerca	Ladder-tailed Nightjar
2436	Caprimulgidae	Hydropsalis	torquata	Hydropsalis torquata	Scissor-tailed Nightjar
2362	Caprimulgidae	Lurocalis	semitorquatus	Lurocalis semitorquatus	Short-tailed Nighthawk
2363	Caprimulgidae	Lurocalis	rufiventris	Lurocalis rufiventris	Rufous-bellied Nighthawk
2433	Caprimulgidae	Macrodipteryx	longipennis	Macrodipteryx longipennis	Standard-winged Nightjar
2434	Caprimulgidae	Macrodipteryx	vexillarius	Macrodipteryx vexillarius	Pennant-winged Nightjar
2439	Caprimulgidae	Macropsalis	forcipata	Macropsalis forcipata	Long-trained Nightjar
2371	Caprimulgidae	Nyctidromus	albicollis	Nyctidromus albicollis	Common Pauraque
2375	Caprimulgidae	Nyctiphrynus	mcleodii	Nyctiphrynus mcleodii	Eared Poorwill
2376	Caprimulgidae	Nyctiphrynus	yucatanicus	Nyctiphrynus yucatanicus	Yucatan Poorwill
31091	Caprimulgidae	Nyctiphrynus	ocellatus	Nyctiphrynus ocellatus	\N
2377	Caprimulgidae	Nyctiphrynus	ocellatus	Nyctiphrynus ocellatus	Ocellated Poorwill
9795	Caprimulgidae	Nyctiphrynus	rosenbergi	Nyctiphrynus rosenbergi	Choco Poorwill
2365	Caprimulgidae	Nyctiprogne	vielliardi	Nyctiprogne vielliardi	Plain-tailed Nighthawk
2369	Caprimulgidae	Nyctiprogne	leucopyga	Nyctiprogne leucopyga	Band-tailed Nighthawk
2372	Caprimulgidae	Phalaenoptilus	nuttallii	Phalaenoptilus nuttallii	Common Poorwill
2370	Caprimulgidae	Podager	nacunda	Podager nacunda	Nacunda Nighthawk
2373	Caprimulgidae	Siphonorhis	americana	Siphonorhis americana	Jamaican Pauraque
2374	Caprimulgidae	Siphonorhis	brewsteri	Siphonorhis brewsteri	Least Pauraque
2437	Caprimulgidae	Uropsalis	segmentata	Uropsalis segmentata	Swallow-tailed Nightjar
2438	Caprimulgidae	Uropsalis	lyra	Uropsalis lyra	Lyre-tailed Nightjar
9622	Cardinalidae	Cardinalis	cardinalis	Cardinalis cardinalis	Northern Cardinal
9623	Cardinalidae	Cardinalis	phoeniceus	Cardinalis phoeniceus	Vermilion Cardinal
9624	Cardinalidae	Cardinalis	sinuatus	Cardinalis sinuatus	Pyrrhuloxia
9625	Cardinalidae	Caryothraustes	poliogaster	Caryothraustes poliogaster	Black-faced Grosbeak
9626	Cardinalidae	Caryothraustes	canadensis	Caryothraustes canadensis	Yellow-green Grosbeak
9646	Cardinalidae	Cyanocompsa	cyanoides	Cyanocompsa cyanoides	Blue-black Grosbeak
9647	Cardinalidae	Cyanocompsa	parellina	Cyanocompsa parellina	Blue Bunting
9648	Cardinalidae	Cyanocompsa	brissonii	Cyanocompsa brissonii	Ultramarine Grosbeak
9645	Cardinalidae	Cyanoloxia	glaucocaerulea	Cyanoloxia glaucocaerulea	Glaucous-blue Grosbeak
9627	Cardinalidae	Parkerthraustes	humeralis	Parkerthraustes humeralis	Yellow-shouldered Grosbeak
9629	Cardinalidae	Periporphyrus	erythromelas	Periporphyrus erythromelas	Red-and-black Grosbeak
9616	Cardinalidae	Pheucticus	chrysopeplus	Pheucticus chrysopeplus	Yellow Grosbeak
9617	Cardinalidae	Pheucticus	chrysogaster	Pheucticus chrysogaster	Golden-bellied Grosbeak
9618	Cardinalidae	Pheucticus	tibialis	Pheucticus tibialis	Black-thighed Grosbeak
9619	Cardinalidae	Pheucticus	aureoventris	Pheucticus aureoventris	Black-backed Grosbeak
9620	Cardinalidae	Pheucticus	ludovicianus	Pheucticus ludovicianus	Rose-breasted Grosbeak
9621	Cardinalidae	Pheucticus	melanocephalus	Pheucticus melanocephalus	Black-headed Grosbeak
9628	Cardinalidae	Rhodothraupis	celaeno	Rhodothraupis celaeno	Crimson-collared Grosbeak
9630	Cardinalidae	Saltator	grossus	Saltator grossus	Slate-coloured Grosbeak
9631	Cardinalidae	Saltator	fuliginosus	Saltator fuliginosus	Black-throated Grosbeak
9632	Cardinalidae	Saltator	atriceps	Saltator atriceps	Black-headed Saltator
9633	Cardinalidae	Saltator	maximus	Saltator maximus	Buff-throated Saltator
9634	Cardinalidae	Saltator	atripennis	Saltator atripennis	Black-winged Saltator
9635	Cardinalidae	Saltator	coerulescens	Saltator coerulescens	Greyish Saltator
9636	Cardinalidae	Saltator	similis	Saltator similis	Green-winged Saltator
9637	Cardinalidae	Saltator	orenocensis	Saltator orenocensis	Orinoco Saltator
9638	Cardinalidae	Saltator	nigriceps	Saltator nigriceps	Black-cowled Saltator
9639	Cardinalidae	Saltator	aurantiirostris	Saltator aurantiirostris	Golden-billed Saltator
9640	Cardinalidae	Saltator	maxillosus	Saltator maxillosus	Thick-billed Saltator
9641	Cardinalidae	Saltator	cinctus	Saltator cinctus	Masked Saltator
9642	Cardinalidae	Saltator	atricollis	Saltator atricollis	Black-throated Saltator
9643	Cardinalidae	Saltator	rufiventris	Saltator rufiventris	Rufous-bellied Saltator
31352	Cardinalidae	Saltator	albicollis	Saltator albicollis	\N
9644	Cardinalidae	Saltator	albicollis	Saltator albicollis	Lesser Antillean Saltator
31353	Cardinalidae	Saltator	striatipectus	Saltator striatipectus	Streaked Saltator
9615	Cardinalidae	Spiza	americana	Spiza americana	Dickcissel
32401	Cardinalidae	Spiza	townsendi	Spiza townsendi	\N
2806	Cariamidae	Cariama	cristata	Cariama cristata	Red-legged Seriema
2807	Cariamidae	Chunga	burmeisteri	Chunga burmeisteri	Black-legged Seriema
4	Casuariidae	Casuarius	casuarius	Casuarius casuarius	Southern Cassowary
5	Casuariidae	Casuarius	bennetti	Casuarius bennetti	Dwarf Cassowary
6	Casuariidae	Casuarius	unappendiculatus	Casuarius unappendiculatus	Northern Cassowary
3818	Cathartidae	Cathartes	aura	Cathartes aura	Turkey Vulture
3819	Cathartidae	Cathartes	burrovianus	Cathartes burrovianus	Lesser Yellow-headed Vulture
3820	Cathartidae	Cathartes	melambrotus	Cathartes melambrotus	Greater Yellow-headed Vulture
3817	Cathartidae	Coragyps	atratus	Coragyps atratus	Black Vulture
3821	Cathartidae	Gymnogyps	californianus	Gymnogyps californianus	California Condor
3823	Cathartidae	Sarcoramphus	papa	Sarcoramphus papa	King Vulture
32397	Cathartidae	Sarcoramphus	sacer	Sarcoramphus sacer	\N
3822	Cathartidae	Vultur	gryphus	Vultur gryphus	Andean Condor
6905	Certhiidae	Certhia	familiaris	Certhia familiaris	\N
32439	Certhiidae	Certhia	familiaris	Certhia familiaris	Eurasian Treecreeper
32349	Certhiidae	Certhia	hodgsoni	Certhia hodgsoni	Hodgson's Treecreeper
6906	Certhiidae	Certhia	americana	Certhia americana	American Treecreeper
6907	Certhiidae	Certhia	brachydactyla	Certhia brachydactyla	Short-toed Treecreeper
6908	Certhiidae	Certhia	himalayana	Certhia himalayana	Bar-tailed Treecreeper
6909	Certhiidae	Certhia	nipalensis	Certhia nipalensis	Rusty-flanked Treecreeper
6910	Certhiidae	Certhia	discolor	Certhia discolor	\N
32440	Certhiidae	Certhia	discolor	Certhia discolor	Brown-throated Treecreeper
32350	Certhiidae	Certhia	manipurensis	Certhia manipurensis	Manipur Treecreeper
31278	Certhiidae	Certhia	tianquanensis	Certhia tianquanensis	Sichuan Treecreeper
6911	Certhiidae	Salpornis	spilonotus	Salpornis spilonotus	Spotted Treecreeper
3149	Charadriidae	Anarhynchus	frontalis	Anarhynchus frontalis	Wrybill
3115	Charadriidae	Charadrius	obscurus	Charadrius obscurus	New Zealand Dotterel
3116	Charadriidae	Charadrius	hiaticula	Charadrius hiaticula	Common Ringed Plover
3117	Charadriidae	Charadrius	semipalmatus	Charadrius semipalmatus	Semipalmated Plover
3118	Charadriidae	Charadrius	placidus	Charadrius placidus	Long-billed Plover
3119	Charadriidae	Charadrius	dubius	Charadrius dubius	Little Ringed Plover
3120	Charadriidae	Charadrius	wilsonia	Charadrius wilsonia	Wilson's Plover
3121	Charadriidae	Charadrius	vociferus	Charadrius vociferus	Killdeer
3122	Charadriidae	Charadrius	thoracicus	Charadrius thoracicus	Madagascar Plover
3123	Charadriidae	Charadrius	sanctaehelenae	Charadrius sanctaehelenae	St Helena Plover
3124	Charadriidae	Charadrius	pecuarius	Charadrius pecuarius	Kittlitz's Plover
3125	Charadriidae	Charadrius	tricollaris	Charadrius tricollaris	Three-banded Plover
3126	Charadriidae	Charadrius	forbesi	Charadrius forbesi	Forbes's Plover
3127	Charadriidae	Charadrius	melodus	Charadrius melodus	Piping Plover
3128	Charadriidae	Charadrius	pallidus	Charadrius pallidus	Chestnut-banded Plover
3129	Charadriidae	Charadrius	alexandrinus	Charadrius alexandrinus	Kentish Plover
3130	Charadriidae	Charadrius	marginatus	Charadrius marginatus	White-fronted Plover
3131	Charadriidae	Charadrius	ruficapillus	Charadrius ruficapillus	Red-capped Plover
3132	Charadriidae	Charadrius	peronii	Charadrius peronii	Malaysian Plover
3133	Charadriidae	Charadrius	javanicus	Charadrius javanicus	Javan Plover
3134	Charadriidae	Charadrius	collaris	Charadrius collaris	Collared Plover
3135	Charadriidae	Charadrius	bicinctus	Charadrius bicinctus	Double-banded Plover
3136	Charadriidae	Charadrius	alticola	Charadrius alticola	Puna Plover
3137	Charadriidae	Charadrius	falklandicus	Charadrius falklandicus	Two-banded Plover
3138	Charadriidae	Charadrius	mongolus	Charadrius mongolus	Lesser Sand Plover
3139	Charadriidae	Charadrius	leschenaultii	Charadrius leschenaultii	Greater Sand Plover
3140	Charadriidae	Charadrius	asiaticus	Charadrius asiaticus	Caspian Plover
3141	Charadriidae	Charadrius	veredus	Charadrius veredus	Oriental Plover
3142	Charadriidae	Charadrius	montanus	Charadrius montanus	Mountain Plover
3143	Charadriidae	Charadrius	modestus	Charadrius modestus	Rufous-chested Plover
3151	Charadriidae	Charadrius	australis	Charadrius australis	Inland Dotterel
80017	Charadriidae	Charadrius		Charadrius sp. 	\N
3152	Charadriidae	Elseyornis	melanops	Elseyornis melanops	Black-fronted Dotterel
3146	Charadriidae	Erythrogonys	cinctus	Erythrogonys cinctus	Red-kneed Dotterel
3147	Charadriidae	Eudromias	morinellus	Eudromias morinellus	Eurasian Dotterel
3148	Charadriidae	Oreopholus	ruficollis	Oreopholus ruficollis	Tawny-throated Dotterel
3150	Charadriidae	Phegornis	mitchellii	Phegornis mitchellii	Diademed Plover
3111	Charadriidae	Pluvialis	apricaria	Pluvialis apricaria	Eurasian Golden Plover
3112	Charadriidae	Pluvialis	fulva	Pluvialis fulva	Pacific Golden Plover
3113	Charadriidae	Pluvialis	dominica	Pluvialis dominica	American Golden Plover
3114	Charadriidae	Pluvialis	squatarola	Pluvialis squatarola	Grey Plover
3144	Charadriidae	Thinornis	rubricollis	Thinornis rubricollis	Hooded Plover
3145	Charadriidae	Thinornis	novaeseelandiae	Thinornis novaeseelandiae	Shore Plover
3153	Charadriidae	Vanellus	vanellus	Vanellus vanellus	Northern Lapwing
3154	Charadriidae	Vanellus	crassirostris	Vanellus crassirostris	Long-toed Lapwing
3155	Charadriidae	Vanellus	malarbaricus	Vanellus malarbaricus	Yellow-wattled Lapwing
3156	Charadriidae	Vanellus	macropterus	Vanellus macropterus	Javan Lapwing
3157	Charadriidae	Vanellus	tricolor	Vanellus tricolor	Banded Lapwing
3158	Charadriidae	Vanellus	miles	Vanellus miles	Masked Lapwing
3159	Charadriidae	Vanellus	armatus	Vanellus armatus	Blacksmith Lapwing
3160	Charadriidae	Vanellus	spinosus	Vanellus spinosus	Spur-winged Lapwing
3161	Charadriidae	Vanellus	duvaucelii	Vanellus duvaucelii	River Lapwing
3162	Charadriidae	Vanellus	tectus	Vanellus tectus	Black-headed Lapwing
3163	Charadriidae	Vanellus	melanocephalus	Vanellus melanocephalus	Spot-breasted Lapwing
3164	Charadriidae	Vanellus	cinereus	Vanellus cinereus	Grey-headed Lapwing
3165	Charadriidae	Vanellus	indicus	Vanellus indicus	Red-wattled Lapwing
3166	Charadriidae	Vanellus	albiceps	Vanellus albiceps	White-headed Lapwing
3167	Charadriidae	Vanellus	senegallus	Vanellus senegallus	Wattled Lapwing
3168	Charadriidae	Vanellus	lugubris	Vanellus lugubris	Senegal Lapwing
3169	Charadriidae	Vanellus	melanopterus	Vanellus melanopterus	Black-winged Lapwing
3170	Charadriidae	Vanellus	coronatus	Vanellus coronatus	Crowned Lapwing
3171	Charadriidae	Vanellus	superciliosus	Vanellus superciliosus	Brown-chested Lapwing
3172	Charadriidae	Vanellus	gregarius	Vanellus gregarius	Sociable Lapwing
3173	Charadriidae	Vanellus	leucurus	Vanellus leucurus	White-tailed Lapwing
3174	Charadriidae	Vanellus	cayanus	Vanellus cayanus	Pied Lapwing
3175	Charadriidae	Vanellus	chilensis	Vanellus chilensis	Southern Lapwing
3176	Charadriidae	Vanellus	resplendens	Vanellus resplendens	Andean Lapwing
3076	Chionidae	Chionis	albus	Chionis albus	Snowy Sheathbill
3077	Chionidae	Chionis	minor	Chionis minor	Black-faced Sheathbill
3078	Chionidae	Pluvianellus	socialis	Pluvianellus socialis	Magellanic Plover
5509	Chloropseidae	Chloropsis	flavipennis	Chloropsis flavipennis	Philippine Leafbird
5510	Chloropseidae	Chloropsis	palawanensis	Chloropsis palawanensis	Yellow-throated Leafbird
5511	Chloropseidae	Chloropsis	sonnerati	Chloropsis sonnerati	Greater Green Leafbird
5512	Chloropseidae	Chloropsis	cyanopogon	Chloropsis cyanopogon	Lesser Green Leafbird
5513	Chloropseidae	Chloropsis	cochinchinensis	Chloropsis cochinchinensis	\N
32261	Chloropseidae	Chloropsis	cochinchinensis	Chloropsis cochinchinensis	Blue-winged Leafbird
31637	Chloropseidae	Chloropsis	kinabaluensis	Chloropsis kinabaluensis	Bornean Leafbird
31636	Chloropseidae	Chloropsis	jerdoni	Chloropsis jerdoni	Jerdon's Leafbird
5514	Chloropseidae	Chloropsis	aurifrons	Chloropsis aurifrons	\N
32280	Chloropseidae	Chloropsis	aurifrons	Chloropsis aurifrons	Golden-fronted Leafbird
31638	Chloropseidae	Chloropsis	media	Chloropsis media	Sumatran Leafbird
5515	Chloropseidae	Chloropsis	hardwickii	Chloropsis hardwickii	Orange-bellied Leafbird
5516	Chloropseidae	Chloropsis	venusta	Chloropsis venusta	Blue-masked Leafbird
3828	Ciconiidae	Anastomus	oscitans	Anastomus oscitans	Asian Openbill
3829	Ciconiidae	Anastomus	lamelligerus	Anastomus lamelligerus	African Openbill
3830	Ciconiidae	Ciconia	nigra	Ciconia nigra	Black Stork
3831	Ciconiidae	Ciconia	abdimii	Ciconia abdimii	Abdim's Stork
3832	Ciconiidae	Ciconia	episcopus	Ciconia episcopus	Woolly-necked Stork
3833	Ciconiidae	Ciconia	stormi	Ciconia stormi	Storm's Stork
3834	Ciconiidae	Ciconia	maguari	Ciconia maguari	Maguari Stork
3835	Ciconiidae	Ciconia	ciconia	Ciconia ciconia	White Stork
3836	Ciconiidae	Ciconia	boyciana	Ciconia boyciana	Oriental Stork
80019	Ciconiidae	Ciconia		Ciconia sp. 	\N
3837	Ciconiidae	Ephippiorhynchus	asiaticus	Ephippiorhynchus asiaticus	Black-necked Stork
3838	Ciconiidae	Ephippiorhynchus	senegalensis	Ephippiorhynchus senegalensis	Saddle-billed Stork
3839	Ciconiidae	Jabiru	mycteria	Jabiru mycteria	Jabiru
32421	Ciconiidae	Leguatia	gigantea	Leguatia gigantea	\N
3840	Ciconiidae	Leptoptilos	javanicus	Leptoptilos javanicus	Lesser Adjutant
3841	Ciconiidae	Leptoptilos	crumeniferus	Leptoptilos crumeniferus	Marabou Stork
3842	Ciconiidae	Leptoptilos	dubius	Leptoptilos dubius	Greater Adjutant
3824	Ciconiidae	Mycteria	americana	Mycteria americana	Wood Stork
3825	Ciconiidae	Mycteria	cinerea	Mycteria cinerea	Milky Stork
3826	Ciconiidae	Mycteria	ibis	Mycteria ibis	Yellow-billed Stork
3827	Ciconiidae	Mycteria	leucocephala	Mycteria leucocephala	Painted Stork
6273	Cinclidae	Cinclus	cinclus	Cinclus cinclus	White-throated Dipper
6274	Cinclidae	Cinclus	pallasii	Cinclus pallasii	Brown Dipper
6275	Cinclidae	Cinclus	mexicanus	Cinclus mexicanus	American Dipper
6276	Cinclidae	Cinclus	leucocephalus	Cinclus leucocephalus	White-capped Dipper
6277	Cinclidae	Cinclus	schulzi	Cinclus schulzi	Rufous-throated Dipper
5612	Cinclosomatidae	Cinclosoma	punctatum	Cinclosoma punctatum	Spotted Quail-thrush
5613	Cinclosomatidae	Cinclosoma	castanotum	Cinclosoma castanotum	Chestnut Quail-thrush
5614	Cinclosomatidae	Cinclosoma	castaneothorax	Cinclosoma castaneothorax	Chestnut-breasted Quail-thrush
5615	Cinclosomatidae	Cinclosoma	cinnamomeum	Cinclosoma cinnamomeum	Cinnamon Quail-thrush
5616	Cinclosomatidae	Cinclosoma	ajax	Cinclosoma ajax	Painted Quail-thrush
7395	Cisticolidae	Apalis	pulchra	Apalis pulchra	Black-collared Apalis
31237	Cisticolidae	Apalis	pulchra	Apalis pulchra	\N
7396	Cisticolidae	Apalis	ruwenzorii	Apalis ruwenzorii	Collared Apalis
31238	Cisticolidae	Apalis	thoracica	Apalis thoracica	\N
7397	Cisticolidae	Apalis	thoracica	Apalis thoracica	Bar-throated Apalis
7398	Cisticolidae	Apalis	fuscigularis	Apalis fuscigularis	Taita Apalis
30022	Cisticolidae	Apalis	flavigularis	Apalis flavigularis	Yellow-throated Apalis
7399	Cisticolidae	Apalis	lynesi	Apalis lynesi	Namuli Apalis
7400	Cisticolidae	Apalis	nigriceps	Apalis nigriceps	Black-capped Apalis
7401	Cisticolidae	Apalis	jacksoni	Apalis jacksoni	Black-throated Apalis
7402	Cisticolidae	Apalis	chariessa	Apalis chariessa	White-winged Apalis
7403	Cisticolidae	Apalis	binotata	Apalis binotata	Masked Apalis
7404	Cisticolidae	Apalis	personata	Apalis personata	Black-faced Apalis
7406	Cisticolidae	Apalis	viridiceps	Apalis viridiceps	\N
31239	Cisticolidae	Apalis	flavida	Apalis flavida	\N
7405	Cisticolidae	Apalis	flavida	Apalis flavida	Yellow-breasted Apalis
7407	Cisticolidae	Apalis	ruddi	Apalis ruddi	Rudd's Apalis
7408	Cisticolidae	Apalis	sharpii	Apalis sharpii	Sharpe's Apalis
7409	Cisticolidae	Apalis	rufogularis	Apalis rufogularis	Buff-throated Apalis
31240	Cisticolidae	Apalis	rufogularis	Apalis rufogularis	\N
7410	Cisticolidae	Apalis	argentea	Apalis argentea	Kungwe Apalis
7411	Cisticolidae	Apalis	bamendae	Apalis bamendae	Bamenda Apalis
7412	Cisticolidae	Apalis	goslingi	Apalis goslingi	Gosling's Apalis
7413	Cisticolidae	Apalis	porphyrolaema	Apalis porphyrolaema	\N
31241	Cisticolidae	Apalis	porphyrolaema	Apalis porphyrolaema	Chestnut-throated Apalis
7414	Cisticolidae	Apalis	kaboboensis	Apalis kaboboensis	\N
7415	Cisticolidae	Apalis	chapini	Apalis chapini	Chapin's Apalis
7416	Cisticolidae	Apalis	melanocephala	Apalis melanocephala	Black-headed Apalis
7417	Cisticolidae	Apalis	chirindensis	Apalis chirindensis	Chirinda Apalis
7419	Cisticolidae	Apalis	alticola	Apalis alticola	\N
31242	Cisticolidae	Apalis	cinerea	Apalis cinerea	\N
7418	Cisticolidae	Apalis	cinerea	Apalis cinerea	Grey Apalis
7420	Cisticolidae	Apalis	karamojae	Apalis karamojae	Karamoja Apalis
31244	Cisticolidae	Calamonastes	simplex	Calamonastes simplex	\N
31245	Cisticolidae	Calamonastes	stierlingi	Calamonastes stierlingi	\N
7424	Cisticolidae	Camaroptera	brevicaudata	Camaroptera brevicaudata	\N
7425	Cisticolidae	Camaroptera	harterti	Camaroptera harterti	\N
31243	Cisticolidae	Camaroptera	brachyura	Camaroptera brachyura	\N
7426	Cisticolidae	Camaroptera	brachyura	Camaroptera brachyura	Green-backed Camaroptera
7427	Cisticolidae	Camaroptera	superciliaris	Camaroptera superciliaris	Yellow-browed Camaroptera
7428	Cisticolidae	Camaroptera	chloronota	Camaroptera chloronota	Olive-green Camaroptera
7429	Cisticolidae	Camaroptera	simplex	Camaroptera simplex	Grey Wren-warbler
7430	Cisticolidae	Camaroptera	undosa	Camaroptera undosa	Miombo Wren-warbler
7431	Cisticolidae	Camaroptera	fasciolata	Camaroptera fasciolata	Barred Wren-warbler
7312	Cisticolidae	Cisticola	lepe	Cisticola lepe	\N
31228	Cisticolidae	Cisticola	erythrops	Cisticola erythrops	\N
7311	Cisticolidae	Cisticola	erythrops	Cisticola erythrops	Red-faced Cisticola
7313	Cisticolidae	Cisticola	cantans	Cisticola cantans	Singing Cisticola
7314	Cisticolidae	Cisticola	lateralis	Cisticola lateralis	Whistling Cisticola
7315	Cisticolidae	Cisticola	anonymus	Cisticola anonymus	Chattering Cisticola
7316	Cisticolidae	Cisticola	woosnami	Cisticola woosnami	Trilling Cisticola
