WBDB	FAMNAME	SCINAME	COMMONNAME	FAMSEQ	GENSEQ	AUTHORITY	STADESC	SEQ	GENRECID	GENFAMRID	GENNAME	SPCSPECIES	EURING	ADVEURINGS	HRSPEC	SELECTABLE	AOU	BWP	CHRISTIDIS	DFW	ROBERTSON	SIBLEY	STOTZ	TURBOTT	OTHER_CL
2540	Columbidae	Phaps histrionica	Flock Bronzewing	66	486	Gould 1841	recognised	20490	1441	66	Phaps	histrionica			0	1	0	0	1	0	0	1	0	0	0
2654	Columbidae	Ptilinopus porphyreus	Pink-headed Fruit-dove	66	510	Temminck 1823	recognised	21770	1636	66	Ptilinopus	porphyreus			0	1	0	0	0	0	0	1	0	0	0
2657	Columbidae	Ptilinopus alligator		66	510	Collett 1898	not recognised	21775	1636	66	Ptilinopus	alligator			0	1	0	0	0	0	0	1	0	0	0
2655	Columbidae	Ptilinopus cinctus		66	510	Temminck 1809	not recognised	21780	1636	66	Ptilinopus	cinctus			0	0	0	0	0	0	0	1	0	0	0
31508	Columbidae	Ptilinopus cinctus	Banded Fruit-dove	66	510	Temminck 1809	recognised	21800	1636	66	Ptilinopus	cinctus			0	1	0	0	1	0	0	0	0	0	0
2656	Columbidae	Ptilinopus dohertyi	Red-naped Fruit-dove	66	510	Rothschild 1896	recognised	21810	1636	66	Ptilinopus	dohertyi			0	1	0	0	0	0	0	1	0	0	0
2658	Columbidae	Ptilinopus marchei	Flame-breasted Fruit-dove	66	510	Oustalet 1880	recognised	21820	1636	66	Ptilinopus	marchei			0	1	0	0	0	0	0	1	0	0	0
2659	Columbidae	Ptilinopus merrilli	Cream-bellied Fruit-dove	66	510	McGregor 1916	recognised	21830	1636	66	Ptilinopus	merrilli			0	1	0	0	0	0	0	1	0	0	0
2660	Columbidae	Ptilinopus occipitalis	Yellow-breasted Fruit-dove	66	510	Gray 1844	recognised	21840	1636	66	Ptilinopus	occipitalis			0	1	0	0	0	0	0	1	0	0	0
2661	Columbidae	Ptilinopus fischeri	Red-eared Fruit-dove	66	510	Brüggemann 1876	recognised	21850	1636	66	Ptilinopus	fischeri			0	1	0	0	0	0	0	1	0	0	0
2662	Columbidae	Ptilinopus jambu	Jambu Fruit-dove	66	510	Gmelin 1789	recognised	21860	1636	66	Ptilinopus	jambu			0	1	0	0	0	0	0	1	0	0	0
2663	Columbidae	Ptilinopus leclancheri	Black-chinned Fruit-dove	66	510	Bonaparte 1855	recognised	21870	1636	66	Ptilinopus	leclancheri			0	1	0	0	0	0	0	1	0	0	0
2664	Columbidae	Ptilinopus subgularis	Maroon-chinned Fruit-dove	66	510	Meyer & Wiglesworth 1896	recognised	21880	1636	66	Ptilinopus	subgularis			0	1	0	0	0	0	0	1	0	0	0
2665	Columbidae	Ptilinopus bernsteinii	Scarlet-breasted Fruit-dove	66	510	Schlegel 1863	recognised	21890	1636	66	Ptilinopus	bernsteinii			0	1	0	0	0	0	0	1	0	0	0
2666	Columbidae	Ptilinopus magnificus	Wompoo Fruit-dove	66	510	Temminck 1821	recognised	21900	1636	66	Ptilinopus	magnificus			0	1	0	0	1	0	0	1	0	0	0
2667	Columbidae	Ptilinopus perlatus	Pink-spotted Fruit-dove	66	510	Temminck 1835	recognised	21910	1636	66	Ptilinopus	perlatus			0	1	0	0	0	0	0	1	0	0	0
2668	Columbidae	Ptilinopus ornatus	Ornate Fruit-dove	66	510	Schlegel 1871	recognised	21920	1636	66	Ptilinopus	ornatus			0	1	0	0	0	0	0	1	0	0	0
2669	Columbidae	Ptilinopus tannensis	Tanna Fruit-dove	66	510	Latham 1790	recognised	21930	1636	66	Ptilinopus	tannensis			0	1	0	0	0	0	0	1	0	0	0
2670	Columbidae	Ptilinopus aurantiifrons	Orange-fronted Fruit-dove	66	510	Gray 1858	recognised	21940	1636	66	Ptilinopus	aurantiifrons			0	1	0	0	0	0	0	1	0	0	0
2671	Columbidae	Ptilinopus wallacii	Wallace's Fruit-dove	66	510	Gray 1858	recognised	21950	1636	66	Ptilinopus	wallacii			0	1	0	0	0	0	0	1	0	0	0
2672	Columbidae	Ptilinopus superbus	Superb Fruit-dove	66	510	Temminck 1809	recognised	21960	1636	66	Ptilinopus	superbus			0	1	0	0	1	0	0	1	0	0	0
2673	Columbidae	Ptilinopus perousii	Many-coloured Fruit-dove	66	510	Peale 1848	recognised	21970	1636	66	Ptilinopus	perousii			0	1	0	0	0	0	0	1	0	0	0
2674	Columbidae	Ptilinopus monacha	Blue-capped Fruit-dove	66	510	Temminck 1824	recognised	21980	1636	66	Ptilinopus	monacha			0	1	0	0	0	0	0	1	0	0	0
2675	Columbidae	Ptilinopus coronulatus	Coroneted Fruit-dove	66	510	Gray 1858	recognised	21990	1636	66	Ptilinopus	coronulatus			0	1	0	0	0	0	0	1	0	0	0
2676	Columbidae	Ptilinopus pulchellus	Beautiful Fruit-dove	66	510	Temminck 1835	recognised	22000	1636	66	Ptilinopus	pulchellus			0	1	0	0	0	0	0	1	0	0	0
2677	Columbidae	Ptilinopus regina	Rose-crowned Fruit-dove	66	510	Swainson 1825	recognised	22010	1636	66	Ptilinopus	regina			0	1	0	0	1	0	0	1	0	0	0
2678	Columbidae	Ptilinopus roseicapilla	Mariana Fruit-dove	66	510	Lesson 1831	recognised	22020	1636	66	Ptilinopus	roseicapilla			0	1	0	0	0	0	0	1	0	0	0
2679	Columbidae	Ptilinopus greyii	Red-bellied Fruit-dove	66	510	Bonaparte 1857	recognised	22030	1636	66	Ptilinopus	greyii			0	1	0	0	0	0	0	1	0	0	0
2680	Columbidae	Ptilinopus richardsii	Silver-capped Fruit-dove	66	510	Ramsay 1882	recognised	22040	1636	66	Ptilinopus	richardsii			0	1	0	0	0	0	0	1	0	0	0
2681	Columbidae	Ptilinopus porphyraceus	Purple-capped Fruit-dove	66	510	Temminck 1821	recognised	22050	1636	66	Ptilinopus	porphyraceus			0	1	0	0	0	0	0	1	0	0	0
2682	Columbidae	Ptilinopus pelewensis	Palau Fruit-dove	66	510	Hartlaub & Finsch 1868	recognised	22060	1636	66	Ptilinopus	pelewensis			0	1	0	0	0	0	0	1	0	0	0
2683	Columbidae	Ptilinopus rarotongensis	Cook Islands Fruit-dove	66	510	Hartlaub & Finsch 1871	recognised	22070	1636	66	Ptilinopus	rarotongensis			0	1	0	0	0	0	0	1	0	0	0
2684	Columbidae	Ptilinopus huttoni	Rapa Fruit-dove	66	510	Finsch 1874	recognised	22080	1636	66	Ptilinopus	huttoni			0	1	0	0	0	0	0	1	0	0	0
2685	Columbidae	Ptilinopus purpuratus	Grey-green Fruit-dove	66	510	Gmelin 1789	recognised	22090	1636	66	Ptilinopus	purpuratus			0	1	0	0	0	0	0	1	0	0	0
2686	Columbidae	Ptilinopus coralensis	Atoll Fruit-dove	66	510	Peale 1848	recognised	22100	1636	66	Ptilinopus	coralensis			0	1	0	0	0	0	0	1	0	0	0
2687	Columbidae	Ptilinopus chalcurus	Makatea Fruit-dove	66	510	Gray 1859	recognised	22110	1636	66	Ptilinopus	chalcurus			0	1	0	0	0	0	0	1	0	0	0
2688	Columbidae	Ptilinopus insularis	Henderson Fruit-dove	66	510	North 1908	recognised	22120	1636	66	Ptilinopus	insularis			0	1	0	0	0	0	0	1	0	0	0
2689	Columbidae	Ptilinopus mercierii	Red-moustached Fruit-dove	66	510	Des Murs & Prévost 1849	recognised	22130	1636	66	Ptilinopus	mercierii			0	1	0	0	0	0	0	1	0	0	0
2690	Columbidae	Ptilinopus dupetithouarsii	White-capped Fruit-dove	66	510	Neboux 1840	recognised	22140	1636	66	Ptilinopus	dupetithouarsii			0	1	0	0	0	0	0	1	0	0	0
2691	Columbidae	Ptilinopus rivoli	White-bibbed Fruit-dove	66	510	Prévost 1843	recognised	22150	1636	66	Ptilinopus	rivoli			0	1	0	0	0	0	0	1	0	0	0
2692	Columbidae	Ptilinopus solomonensis	Yellow-bibbed Fruit-dove	66	510	Gray 1870	recognised	22160	1636	66	Ptilinopus	solomonensis			0	1	0	0	0	0	0	1	0	0	0
2693	Columbidae	Ptilinopus viridis	Claret-breasted Fruit-dove	66	510	Linnaeus 1766	recognised	22170	1636	66	Ptilinopus	viridis			0	1	0	0	0	0	0	1	0	0	0
2694	Columbidae	Ptilinopus eugeniae	White-headed Fruit-dove	66	510	Gould 1856	recognised	22180	1636	66	Ptilinopus	eugeniae			0	1	0	0	0	0	0	1	0	0	0
2695	Columbidae	Ptilinopus hyogastrus	Grey-headed Fruit-dove	66	510	Temminck 1824	recognised	22190	1636	66	Ptilinopus	hyogastrus			0	1	0	0	0	0	0	1	0	0	0
2696	Columbidae	Ptilinopus granulifrons	Carunculated Fruit-dove	66	510	Hartert 1898	recognised	22200	1636	66	Ptilinopus	granulifrons			0	1	0	0	0	0	0	1	0	0	0
2697	Columbidae	Ptilinopus iozonus	Orange-bellied Fruit-dove	66	510	Gray 1858	recognised	22210	1636	66	Ptilinopus	iozonus			0	1	0	0	0	0	0	1	0	0	0
2698	Columbidae	Ptilinopus insolitus	Knob-billed Fruit-dove	66	510	Schlegel 1863	recognised	22220	1636	66	Ptilinopus	insolitus			0	1	0	0	0	0	0	1	0	0	0
2699	Columbidae	Ptilinopus naina	Dwarf Fruit-dove	66	510	Temminck 1835	recognised	22230	1636	66	Ptilinopus	naina			0	1	0	0	0	0	0	1	0	0	0
2700	Columbidae	Ptilinopus melanospilus	Black-naped Fruit-dove	66	510	Salvadori 1875	recognised	22240	1636	66	Ptilinopus	melanospilus			0	1	0	0	0	0	0	1	0	0	0
2701	Columbidae	Ptilinopus arcanus	Negros Fruit-dove	66	510	Ripley and Rabor 1955	recognised	22250	1636	66	Ptilinopus	arcanus			0	1	0	0	0	0	0	1	0	0	0
2702	Columbidae	Ptilinopus victor	Orange Dove	66	510	Gould 1872	recognised	22260	1636	66	Ptilinopus	victor			0	1	0	0	0	0	0	1	0	0	0
2703	Columbidae	Ptilinopus luteovirens	Golden Dove	66	510	Hombron & Jacquinot 1841	recognised	22270	1636	66	Ptilinopus	luteovirens			0	1	0	0	0	0	0	1	0	0	0
2704	Columbidae	Ptilinopus layardi	Whistling Dove	66	510	Elliot 1878	recognised	22280	1636	66	Ptilinopus	layardi			0	1	0	0	0	0	0	1	0	0	0
2523	Columbidae	Reinwardtoena reinwardtsi	Great Cuckoo-dove	66	480	Temminck 1824	recognised	20320	1688	66	Reinwardtoena	reinwardtsi			0	1	0	0	0	0	0	1	0	0	0
2524	Columbidae	Reinwardtoena browni	Pied Cuckoo-dove	66	480	Sclater 1877	recognised	20330	1688	66	Reinwardtoena	browni			0	1	0	0	0	0	0	1	0	0	0
2525	Columbidae	Reinwardtoena crassirostris	Crested Cuckoo-dove	66	480	Gould 1856	recognised	20340	1688	66	Reinwardtoena	crassirostris			0	1	0	0	0	0	0	1	0	0	0
2603	Columbidae	Starnoenas cyanocephala	Blue-headed Quail-dove	66	501	Linnaeus 1758	recognised	21200	1838	66	Starnoenas	cyanocephala			0	1	1	0	0	0	0	1	1	0	0
2502	Columbidae	Stigmatopelia senegalensis	Laughing Dove	66	478	Linnaeus 1766	recognised	20190	30236	66	Stigmatopelia	senegalensis	6900	06901;06902	0	1	0	1	1	1	0	1	0	0	0
2503	Columbidae	Stigmatopelia chinensis	Spotted Dove	66	478	Scopoli 1786	recognised	20200	30236	66	Stigmatopelia	chinensis	6910		0	1	1	0	1	1	0	1	0	1	0
2498	Columbidae	Streptopelia turtur	European Turtle-dove	66	477	Linnaeus 1758	recognised	20060	1857	66	Streptopelia	turtur	6870		0	1	1	1	0	1	0	1	0	0	0
2499	Columbidae	Streptopelia hypopyrrha	Adamawa Turtle-dove	66	477	Reichenow 1910	recognised	20070	1857	66	Streptopelia	hypopyrrha	35010		0	1	0	0	0	1	0	1	0	0	0
2500	Columbidae	Streptopelia lugens	Dusky Turtle-dove	66	477	Rüppell 1837	recognised	20080	1857	66	Streptopelia	lugens	6880		0	1	0	0	0	1	0	1	0	0	0
2501	Columbidae	Streptopelia orientalis	Oriental Turtle-dove	66	477	Latham 1790	recognised	20090	1857	66	Streptopelia	orientalis	6890		0	1	1	1	0	0	0	1	0	0	0
2504	Columbidae	Streptopelia decipiens	Mourning Collared-dove	66	477	Hartlaub & Finsch 1870	recognised	20100	1857	66	Streptopelia	decipiens	35000		0	1	0	0	0	1	0	1	0	0	0
2505	Columbidae	Streptopelia vinacea	Vinaceous Dove	66	477	Gmelin 1789	recognised	20110	1857	66	Streptopelia	vinacea	26510		0	1	0	0	0	1	0	1	0	0	0
2506	Columbidae	Streptopelia capicola	Ring-necked Dove	66	477	Sundevall 1857	recognised	20120	1857	66	Streptopelia	capicola			0	1	0	0	0	1	0	1	0	0	0
2507	Columbidae	Streptopelia tranquebarica	Red Collared-dove	66	477	Hermann 1804	recognised	20130	1857	66	Streptopelia	tranquebarica	6860		0	1	0	0	0	0	0	1	0	0	0
2508	Columbidae	Streptopelia semitorquata	Red-eyed Dove	66	477	Rüppell 1837	recognised	20140	1857	66	Streptopelia	semitorquata	6850		0	1	0	0	0	1	0	1	0	0	0
2509	Columbidae	Streptopelia decaocto	Eurasian Collared-dove	66	477	Frivaldszky 1838	recognised	20150	1857	66	Streptopelia	decaocto	6840		1	1	1	1	0	0	0	1	1	0	0
2510	Columbidae	Streptopelia roseogrisea	African Collared-dove	66	477	Sundevall 1857	recognised	20160	1857	66	Streptopelia	roseogrisea	6830		0	1	1	1	0	1	0	1	0	1	0
2511	Columbidae	Streptopelia reichenowi	White-winged Collared-dove	66	477	Erlanger 1901	recognised	20170	1857	66	Streptopelia	reichenowi			0	1	0	0	0	1	0	1	0	0	0
2512	Columbidae	Streptopelia bitorquata	Island Collared-dove	66	477	Temminck 1809	recognised	20180	1857	66	Streptopelia	bitorquata			0	1	0	0	0	0	0	1	0	0	0
80064	Columbidae	Streptopelia sp. 		66	477		not recognised	200640	1857	66	Streptopelia		6919		0	1	0	0	0	0	0	0	0	0	0
2631	Columbidae	Treron fulvicollis	Cinnamon-headed Green-pigeon	66	509	Wagler 1827	recognised	21530	1975	66	Treron	fulvicollis			0	1	0	0	0	0	0	1	0	0	0
2632	Columbidae	Treron olax	Little Green-pigeon	66	509	Temminck 1823	recognised	21540	1975	66	Treron	olax			0	1	0	0	0	0	0	1	0	0	0
2633	Columbidae	Treron vernans	Pink-necked Green-pigeon	66	509	Linnaeus 1771	recognised	21550	1975	66	Treron	vernans			0	1	0	0	0	0	0	1	0	0	0
2634	Columbidae	Treron bicinctus	Orange-breasted Green-pigeon	66	509	Jerdon 1840	recognised	21560	1975	66	Treron	bicinctus			0	1	0	0	0	0	0	1	0	0	0
2635	Columbidae	Treron pompadora	Pompadour Green-pigeon	66	509	Gmelin 1789	recognised	21570	1975	66	Treron	pompadora			0	1	0	0	0	0	0	1	0	0	0
2636	Columbidae	Treron curvirostra	Thick-billed Green-pigeon	66	509	Gmelin 1789	recognised	21580	1975	66	Treron	curvirostra			0	1	0	0	0	0	0	1	0	0	0
2637	Columbidae	Treron griseicauda	Grey-cheeked Green-pigeon	66	509	Wallace 1863	recognised	21590	1975	66	Treron	griseicauda			0	1	0	0	0	0	0	1	0	0	0
2638	Columbidae	Treron floris	Flores Green-pigeon	66	509	Wallace 1864	recognised	21600	1975	66	Treron	floris			0	1	0	0	0	0	0	1	0	0	0
2639	Columbidae	Treron teysmannii	Sumba Green-pigeon	66	509	Schlegel 1879	recognised	21610	1975	66	Treron	teysmannii			0	1	0	0	0	0	0	1	0	0	0
2640	Columbidae	Treron psittaceus	Timor Green-pigeon	66	509	Temminck 1808	recognised	21620	1975	66	Treron	psittaceus			0	1	0	0	0	0	0	1	0	0	0
2641	Columbidae	Treron capellei	Large Green-pigeon	66	509	Temminck 1823	recognised	21630	1975	66	Treron	capellei			0	1	0	0	0	0	0	1	0	0	0
2642	Columbidae	Treron phoenicopterus	Yellow-footed Green-pigeon	66	509	Latham 1790	recognised	21640	1975	66	Treron	phoenicopterus			0	1	0	0	0	0	0	1	0	0	0
2643	Columbidae	Treron waalia	Bruce's Green-pigeon	66	509	Meyer 1793	recognised	21650	1975	66	Treron	waalia	7030		0	1	0	0	0	1	0	1	0	0	0
2644	Columbidae	Treron calvus	African Green-pigeon	66	509	Temminck 1808	recognised	21660	1975	66	Treron	calvus	35260		0	1	0	0	0	0	0	1	0	0	0
2645	Columbidae	Treron sanctithomae	Sao Tome Green-pigeon	66	509	Gmelin 1789	recognised	21670	1975	66	Treron	sanctithomae			0	1	0	0	0	0	0	1	0	0	0
2646	Columbidae	Treron pembaensis	Pemba Green-pigeon	66	509	Pakenham 1940	recognised	21680	1975	66	Treron	pembaensis			0	1	0	0	0	0	0	1	0	0	0
2647	Columbidae	Treron australis	Madagascar Green-pigeon	66	509	Linnaeus 1771	recognised	21690	1975	66	Treron	australis			0	1	0	0	0	0	0	1	0	0	0
31062	Columbidae	Treron australis		66	509		not recognised	21700	1975	66	Treron	australis			0	0	0	0	0	1	0	0	0	0	0
2648	Columbidae	Treron apicauda	Pin-tailed Green-pigeon	66	509	Blyth 1846	recognised	21710	1975	66	Treron	apicauda			0	1	0	0	0	0	0	1	0	0	0
2649	Columbidae	Treron oxyurus	Sumatran Green-pigeon	66	509	Temminck 1823	recognised	21720	1975	66	Treron	oxyurus			0	1	0	0	0	0	0	1	0	0	0
2650	Columbidae	Treron seimundi	Yellow-vented Green-pigeon	66	509	Robinson 1910	recognised	21730	1975	66	Treron	seimundi			0	1	0	0	0	0	0	1	0	0	0
2651	Columbidae	Treron sphenurus	Wedge-tailed Green-pigeon	66	509	Vigors 1832	recognised	21740	1975	66	Treron	sphenurus	7040		0	1	0	0	0	0	0	1	0	0	0
2652	Columbidae	Treron sieboldii	White-bellied Green-pigeon	66	509	Temminck 1835	recognised	21750	1975	66	Treron	sieboldii	7050		0	1	0	0	0	0	0	1	0	0	0
2653	Columbidae	Treron formosae	Whistling Green-pigeon	66	509	Swinhoe 1863	recognised	21760	1975	66	Treron	formosae	7060		0	1	0	0	0	0	0	1	0	0	0
2624	Columbidae	Trugon terrestris	Thick-billed Ground-pigeon	66	489	Gray 1849	recognised	20540	1991	66	Trugon	terrestris			0	1	0	0	0	0	0	1	0	0	0
2526	Columbidae	Turacoena manadensis	White-faced Cuckoo-dove	66	481	Quoy & Gaimard 1830	recognised	20350	1994	66	Turacoena	manadensis			0	1	0	0	0	0	0	1	0	0	0
2527	Columbidae	Turacoena modesta	Slaty Cuckoo-dove	66	481	Temminck 1835	recognised	20360	1994	66	Turacoena	modesta			0	1	0	0	0	0	0	1	0	0	0
2528	Columbidae	Turtur abyssinicus	Black-billed Wood-dove	66	482	Sharpe 1902	recognised	20370	1999	66	Turtur	abyssinicus	35340		0	1	0	0	0	1	0	1	0	0	0
2529	Columbidae	Turtur chalcospilos	Emerald-spotted Wood-dove	66	482	Wagler 1827	recognised	20380	1999	66	Turtur	chalcospilos			0	1	0	0	0	1	0	1	0	0	0
2530	Columbidae	Turtur afer	Blue-spotted Wood-dove	66	482	Linnaeus 1766	recognised	20390	1999	66	Turtur	afer	20010		0	1	0	0	0	1	0	1	0	0	0
2531	Columbidae	Turtur tympanistria	Tambourine Dove	66	482	Temminck 1809	recognised	20400	1999	66	Turtur	tympanistria	35360	23300	0	1	0	0	0	1	0	1	0	0	0
2532	Columbidae	Turtur brehmeri	Blue-headed Wood-dove	66	482	Hartlaub 1865	recognised	20410	1999	66	Turtur	brehmeri	35350		0	1	0	0	0	1	0	1	0	0	0
2576	Columbidae	Uropelia campestris	Long-tailed Ground-dove	66	498	Spix 1825	recognised	20890	2019	66	Uropelia	campestris			0	1	0	0	0	0	0	1	1	0	0
2554	Columbidae	Zenaida macroura	Mourning Dove	66	494	Linnaeus 1758	recognised	20650	2072	66	Zenaida	macroura	6950		0	1	1	0	0	0	0	1	1	0	0
2555	Columbidae	Zenaida graysoni	Socorro Dove	66	494	Lawrence 1871	recognised	20660	2072	66	Zenaida	graysoni			0	1	1	0	0	0	0	1	1	0	0
2556	Columbidae	Zenaida auriculata	Eared Dove	66	494	Des Murs 1847	recognised	20670	2072	66	Zenaida	auriculata			0	1	1	0	0	0	0	1	1	0	0
2557	Columbidae	Zenaida aurita	Zenaida Dove	66	494	Temminck 1809	recognised	20680	2072	66	Zenaida	aurita	6960		0	1	1	0	0	0	0	1	1	0	0
2558	Columbidae	Zenaida asiatica		66	494	Linnaeus 1758	not recognised	20690	2072	66	Zenaida	asiatica			0	0	0	0	0	0	0	1	1	0	0
32202	Columbidae	Zenaida asiatica	White-winged Dove	66	494	Linnaeus 1758	recognised	20700	2072	66	Zenaida	asiatica	6970		0	1	1	0	0	0	0	0	0	0	0
32014	Columbidae	Zenaida meloda	West Peruvian Dove	66	494	Tschudi 1843	recognised	20710	2072	66	Zenaida	meloda			0	1	0	0	0	0	0	0	0	0	0
2559	Columbidae	Zenaida galapagoensis	Galapagos Dove	66	494	Gould 1841	recognised	20720	2072	66	Zenaida	galapagoensis			0	1	0	0	0	0	0	1	1	0	0
5115	Conopophagidae	Conopophaga lineata	Rufous Gnateater	108	1144	Wied 1831	recognised	52860	446	108	Conopophaga	lineata			0	1	0	0	0	0	0	1	0	0	0
32287	Conopophagidae	Conopophaga lineata		108	1144		not recognised	52865	446	108	Conopophaga	lineata			0	0	0	0	0	0	0	0	1	0	0
30040	Conopophagidae	Conopophaga cearae		108	1144		not recognised	52870	446	108	Conopophaga	cearae			0	1	0	0	0	0	0	0	1	0	0
5116	Conopophagidae	Conopophaga aurita	Chestnut-belted Gnateater	108	1144	Gmelin 1789	recognised	52880	446	108	Conopophaga	aurita			0	1	0	0	0	0	0	1	1	0	0
5117	Conopophagidae	Conopophaga roberti	Hooded Gnateater	108	1144	Hellmayr 1905	recognised	52890	446	108	Conopophaga	roberti			0	1	0	0	0	0	0	1	1	0	0
5118	Conopophagidae	Conopophaga peruviana	Ash-throated Gnateater	108	1144	Des Murs 1856	recognised	52900	446	108	Conopophaga	peruviana			0	1	0	0	0	0	0	1	1	0	0
5119	Conopophagidae	Conopophaga ardesiaca	Slaty Gnateater	108	1144	d'Orbigny & Lafresnaye 1837	recognised	52910	446	108	Conopophaga	ardesiaca			0	1	0	0	0	0	0	1	1	0	0
5120	Conopophagidae	Conopophaga castaneiceps	Chestnut-crowned Gnateater	108	1144	Sclater 1857	recognised	52920	446	108	Conopophaga	castaneiceps			0	1	0	0	0	0	0	1	1	0	0
5121	Conopophagidae	Conopophaga melanops	Black-cheeked Gnateater	108	1144	Vieillot 1818	recognised	52930	446	108	Conopophaga	melanops			0	1	0	0	0	0	0	1	1	0	0
5122	Conopophagidae	Conopophaga melanogaster	Black-bellied Gnateater	108	1144	Ménétries 1835	recognised	52940	446	108	Conopophaga	melanogaster			0	1	0	0	0	0	0	1	1	0	0
1033	Coraciidae	Coracias garrulus	European Roller	83	824	Linnaeus 1758	recognised	37400	453	83	Coracias	garrulus	8410		0	1	0	1	0	1	0	1	0	0	0
1034	Coraciidae	Coracias abyssinicus	Abyssinian Roller	83	824	Hermann 1783	recognised	37410	453	83	Coracias	abyssinicus	8420		0	1	0	1	0	1	0	1	0	0	0
1035	Coraciidae	Coracias caudatus	Lilac-breasted Roller	83	824	Linnaeus 1766	recognised	37420	453	83	Coracias	caudatus			0	1	0	0	0	1	0	1	0	0	0
1036	Coraciidae	Coracias spatulatus	Racket-tailed Roller	83	824	Trimen 1880	recognised	37430	453	83	Coracias	spatulatus			0	1	0	0	0	1	0	1	0	0	0
1037	Coraciidae	Coracias naevia	Rufous-crowned Roller	83	824	Daudin 1800	recognised	37440	453	83	Coracias	naevia	31450		0	1	0	0	0	1	0	1	0	0	0
1038	Coraciidae	Coracias benghalensis	Indian Roller	83	824	Linnaeus 1758	recognised	37450	453	83	Coracias	benghalensis	8430		0	1	0	1	0	1	0	1	0	0	0
1039	Coraciidae	Coracias temminckii	Purple-winged Roller	83	824	Vieillot 1819	recognised	37460	453	83	Coracias	temminckii			0	1	0	0	0	0	0	1	0	0	0
1040	Coraciidae	Coracias cyanogaster	Blue-bellied Roller	83	824	Cuvier 1817	recognised	37470	453	83	Coracias	cyanogaster	31440		0	1	0	0	0	1	0	1	0	0	0
1041	Coraciidae	Eurystomus glaucurus	Broad-billed Roller	83	825	Müller 1776	recognised	37480	679	83	Eurystomus	glaucurus	8440		0	1	0	1	0	1	0	1	0	0	0
1042	Coraciidae	Eurystomus gularis	Blue-throated Roller	83	825	Vieillot 1819	recognised	37490	679	83	Eurystomus	gularis	32090		0	1	0	0	0	1	0	1	0	0	0
1043	Coraciidae	Eurystomus orientalis	Asian Dollarbird	83	825	Linnaeus 1766	recognised	37500	679	83	Eurystomus	orientalis	8450		0	1	0	0	1	0	0	1	0	1	0
1044	Coraciidae	Eurystomus azureus	Purple Dollarbird	83	825	Gray 1860	recognised	37510	679	83	Eurystomus	azureus			0	1	0	0	0	0	0	1	0	0	0
5622	Corcoracidae	Corcorax melanorhamphos	White-winged Chough	150	1435	Vieillot 1817	recognised	68300	459	150	Corcorax	melanorhamphos			0	1	0	0	1	0	0	1	0	0	0
5623	Corcoracidae	Struthidea cinerea	Apostlebird	150	1436	Gould 1837	recognised	68310	1862	150	Struthidea	cinerea			0	1	0	0	1	0	0	1	0	0	0
5688	Corvidae	Aphelocoma insularis	Island Scrub-jay	149	1418	Henshaw 1886	recognised	67410	123	149	Aphelocoma	insularis			0	1	1	0	0	0	0	1	0	0	0
5689	Corvidae	Aphelocoma californica	Western Scrub-jay	149	1418	Vigors 1839	recognised	67420	123	149	Aphelocoma	californica			0	1	1	0	0	0	0	1	0	0	0
5690	Corvidae	Aphelocoma coerulescens	Florida Scrub-jay	149	1418	Bosc 1795	recognised	67430	123	149	Aphelocoma	coerulescens	15370		0	1	1	0	0	0	0	1	1	0	0
5691	Corvidae	Aphelocoma ultramarina	Mexican Jay	149	1418	Bonaparte 1825	recognised	67440	123	149	Aphelocoma	ultramarina	15360		0	1	1	0	0	0	0	1	1	0	0
5692	Corvidae	Aphelocoma unicolor	Unicoloured Jay	149	1418	Du Bus De Gisignies 1847	recognised	67450	123	149	Aphelocoma	unicolor			0	1	1	0	0	0	0	1	1	0	0
5719	Corvidae	Calocitta colliei	Black-throated Magpie-jay	149	1416	Vigors 1829	recognised	67370	249	149	Calocitta	colliei			0	1	1	0	0	0	0	1	1	0	0
5720	Corvidae	Calocitta formosa	White-throated Magpie-jay	149	1416	Swainson 1827	recognised	67380	249	149	Calocitta	formosa	15300		0	1	1	0	0	0	0	1	1	0	0
5732	Corvidae	Cissa chinensis	Green Magpie	149	1423	Boddaert 1783	recognised	67570	401	149	Cissa	chinensis			0	1	0	0	0	0	0	1	0	0	0
5733	Corvidae	Cissa hypoleuca	Yellow-breasted Magpie	149	1423	Salvadori & Giglioli 1885	recognised	67580	401	149	Cissa	hypoleuca			0	1	0	0	0	0	0	1	0	0	0
5734	Corvidae	Cissa thalassina	Short-tailed Magpie	149	1423	Temminck 1826	recognised	67590	401	149	Cissa	thalassina			0	1	0	0	0	0	0	1	0	0	0
5758	Corvidae	Corvus monedula	Eurasian Jackdaw	149	1434	Linnaeus 1758	recognised	67820	462	149	Corvus	monedula	15600	15601;15602;15603	1	1	1	1	0	1	0	1	0	0	0
5759	Corvidae	Corvus dauuricus	Daurian Jackdaw	149	1434	Pallas 1776	recognised	67830	462	149	Corvus	dauuricus	15610		0	1	0	1	0	0	0	1	0	0	0
5760	Corvidae	Corvus splendens	House Crow	149	1434	Vieillot 1817	recognised	67840	462	149	Corvus	splendens	15620		0	1	0	1	0	1	0	1	0	0	0
5761	Corvidae	Corvus moneduloides	New Caledonian Crow	149	1434	Lesson 1831	recognised	67850	462	149	Corvus	moneduloides			0	1	0	0	0	0	0	1	0	0	0
